Gene Name,HNOX_1,HNOX_2,HNOX_3,WT_1,WT_2,WT_3,WT_Mean,HNOX_Mean,Log2_FC,P_Value,MinusLog10_P
Pden_3942,0.0,0.0,0.0,3567600.0,0.0,3747400.0,2438333.3333333335,0.0,-inf,0.11635677150745788,0.9342083374073404
Pden_1526,0.0,0.0,0.0,661230.0,0.0,598800.0,420010.0,0.0,-inf,0.1170920324033099,0.9314726557474694
Pden_4594,0.0,0.0,0.0,983040.0,925450.0,890260.0,932916.6666666666,0.0,-inf,4.2123124255075895e-06,5.375479424846003
rsmA,0.0,0.0,0.0,0.0,1994700.0,1762900.0,1252533.3333333333,0.0,-inf,0.117627961005378,0.929489431091904
Pden_4864,0.0,0.0,0.0,2762600.0,3241600.0,2959700.0,2987966.6666666665,0.0,-inf,2.7695904564635115e-05,4.557584445970839
Pden_3048,0.0,0.0,0.0,1326700.0,0.0,1539100.0,955266.6666666666,0.0,-inf,0.11829685859691402,0.9270267880190697
Pden_0945,0.0,0.0,0.0,1180400.0,1309200.0,0.0,829866.6666666666,0.0,-inf,0.11718003587204062,0.9311463733789636
Pden_2753,0.0,0.0,0.0,13417000.0,15798000.0,15772000.0,14995666.666666666,0.0,-inf,4.523014957775887e-05,4.344571976023971
Pden_2735,0.0,0.0,0.0,3056200.0,0.0,3547500.0,2201233.3333333335,0.0,-inf,0.11831346201430351,0.9269658374016477
Pden_0846,0.0,0.0,0.0,1167000.0,1285300.0,1438900.0,1297066.6666666667,0.0,-inf,7.940636537350498e-05,4.100144682260766
Pden_4128,0.0,0.0,0.0,2243100.0,2792800.0,2389000.0,2474966.6666666665,0.0,-inf,0.0001134608841135059,3.945153836634872
Pden_4422,0.0,15737000.0,12950000.0,0.0,0.0,0.0,0.0,9562333.333333334,,0.11985723122020799,0.921335759007914
Pden_1762,0.0,0.0,0.0,1487700.0,1756700.0,1887400.0,1710600.0,0.0,-inf,0.00013018021312398653,3.8854550217901753
Pden_4002,0.0,0.0,0.0,1846300.0,0.0,1715000.0,1187100.0,0.0,-inf,0.11665690201039713,0.9330895610592211
Pden_1060,0.0,0.0,0.0,2133300.0,0.0,2327200.0,1486833.3333333333,0.0,-inf,0.11686760572468052,0.932305853292105
Pden_2152,25677000.0,29650000.0,27108000.0,28225000.0,37957000.0,36473000.0,34218333.333333336,27478333.333333332,-0.31647499062807577,0.10617883179977694,0.9739620571611979
Pden_3695,0.0,0.0,0.0,6588800.0,5363600.0,5012300.0,5654900.0,0.0,-inf,0.0002918565924732903,3.5348304923745983
Pden_4000,0.0,0.0,0.0,1160900.0,1183200.0,0.0,781366.6666666666,0.0,-inf,0.11615251918537048,0.9349713665228865
Pden_0878,0.0,0.0,0.0,0.0,2339800.0,2640200.0,1660000.0,0.0,-inf,0.11756180700638327,0.9297337471411932
Pden_3038,0.0,0.0,0.0,7762900.0,6238300.0,0.0,4667066.666666667,0.0,-inf,0.12081142007005763,0.9178920107563818
Pden_1355,0.0,0.0,0.0,0.0,1736300.0,1965500.0,1233933.3333333333,0.0,-inf,0.11763911401817996,0.9294482549781649
hpf,51776000.0,61253000.0,57076000.0,57736000.0,66033000.0,65092000.0,62953666.666666664,56701666.666666664,-0.15089926676210855,0.1747827523321768,0.7575014260296249
Pden_3229,0.0,4278900.0,0.0,4384400.0,5283600.0,5772400.0,5146800.0,1426300.0,-1.85139825966655,0.06615514269274961,1.1794363894769244
ade,0.0,0.0,3960700.0,4253400.0,4391900.0,5241900.0,4629066.666666667,1320233.3333333333,-1.8099284112172966,0.07118574534902708,1.147606963330142
Pden_2208,39942000.0,44314000.0,47768000.0,38428000.0,41979000.0,39995000.0,40134000.0,44008000.0,0.13294085699719846,0.19423540614377854,0.7116716019701593
Pden_1781,0.0,0.0,0.0,0.0,1735500.0,1253200.0,996233.3333333334,0.0,-inf,0.126370432370624,0.8983545285885434
Pden_2534,4777700.0,6412000.0,5741600.0,6106700.0,7445600.0,7463600.0,7005300.0,5643766.666666667,-0.31178849195027736,0.1055536741203817,0.9765266451375987
Pden_4304,0.0,0.0,0.0,3470600.0,5136200.0,0.0,2868933.3333333335,0.0,-inf,0.13079472256947117,0.8834097789872543
Pden_1557,0.0,0.0,0.0,3566500.0,0.0,5046600.0,2871033.3333333335,0.0,-inf,0.127727656439473,0.8937150562322509
Pden_2757,0.0,0.0,0.0,1424100.0,0.0,2019600.0,1147900.0,0.0,-inf,0.1278725106584791,0.8932228077690049
Pden_2338,0.0,0.0,4930000.0,4569400.0,4657300.0,5222800.0,4816500.0,1643333.3333333333,-1.5513600199028084,0.1278412823494575,0.8933288816901269
Pden_0405,225430000.0,300070000.0,290820000.0,298480000.0,386990000.0,331680000.0,339050000.0,272106666.6666667,-0.31732574121823465,0.12756785635352944,0.8942587422832704
Pden_4438,55894000.0,52540000.0,50499000.0,52087000.0,69585000.0,68194000.0,63288666.666666664,52977666.666666664,-0.2565628706423952,0.15175453233463634,0.8188583293233569
Pden_2126,6290300.0,7095900.0,5661200.0,7905100.0,7601100.0,7600500.0,7702233.333333333,6349133.333333333,-0.2787171539655803,0.03399541423837351,1.4685796625250593
Pden_2782,133500000.0,148870000.0,136970000.0,139040000.0,158080000.0,155360000.0,150826666.66666666,139780000.0,-0.10973357273070877,0.217282192098974,0.6629758659025108
Pden_1752,11214000.0,8948600.0,9109200.0,8115300.0,7886500.0,8279300.0,8093700.0,9757266.666666666,0.26967768249740304,0.08744220497848443,1.0582788995725958
Pden_0854,0.0,0.0,1536900.0,1461100.0,1809200.0,2336300.0,1868866.6666666667,512300.0,-1.8671028475120868,0.0766820462858406,1.115306306347035
purL,19137000.0,23297000.0,20531000.0,23108000.0,25596000.0,24180000.0,24294666.666666668,20988333.333333332,-0.21105203026526786,0.08024782259524173,1.0955667426950588
Pden_2913,3945800.0,3958200.0,4594600.0,3809500.0,3484900.0,3328800.0,3541066.6666666665,4166200.0,0.23454809296125578,0.07163598584400262,1.1448687580357684
fabH,11480000.0,13671000.0,0.0,16979000.0,16786000.0,16514000.0,16759666.666666666,8383666.666666667,-0.9993401937439712,0.11950978390909163,0.9225965388681889
tig,154470000.0,151990000.0,141170000.0,147310000.0,161190000.0,164940000.0,157813333.33333334,149210000.0,-0.08087487319240645,0.2708538040620856,0.5672650604955674
atpA,267380000.0,312990000.0,300170000.0,303350000.0,335850000.0,330790000.0,323330000.0,293513333.3333333,-0.13958133170172896,0.15286590921310514,0.815689356258039
ffh,20377000.0,22471000.0,19846000.0,21859000.0,21084000.0,23758000.0,22233666.666666668,20898000.0,-0.0893810113789433,0.3020342052097679,0.5199438706433299
rplR,208220000.0,217510000.0,201360000.0,224500000.0,239500000.0,211820000.0,225273333.33333334,209030000.0,-0.10796653220839061,0.15454429132851827,0.8109470325955843
Pden_4421,2478400.0,4536600.0,3555000.0,3763900.0,4789600.0,4792800.0,4448766.666666667,3523333.3333333335,-0.33646446170856953,0.2486075202522608,0.6044857383063555
Pden_0425,20487000.0,21041000.0,19209000.0,20137000.0,21635000.0,21600000.0,21124000.0,20245666.666666668,-0.06126989642644684,0.2971862296233912,0.5269713178493028
Pden_2371,30310000.0,27725000.0,28028000.0,27253000.0,22888000.0,26748000.0,25629666.666666668,28687666.666666668,0.16261591476882276,0.12889658784786906,0.8897585791435393
Pden_2374,20917000.0,31738000.0,34282000.0,42534000.0,39088000.0,45664000.0,42428666.666666664,28979000.0,-0.5500315306265331,0.04081181343253679,1.3892141073525202
Pden_4378,21305000.0,18912000.0,14779000.0,21077000.0,22125000.0,21319000.0,21507000.0,18332000.0,-0.23044210720576302,0.1756909656494486,0.7552505701465312
Pden_2680,17878000.0,14726000.0,15004000.0,13491000.0,14423000.0,14501000.0,14138333.333333334,15869333.333333334,0.16662946098915019,0.17731468023451502,0.7512553068079169
bamD,7359700.0,7424300.0,9080200.0,8110100.0,9883100.0,10706000.0,9566400.0,7954733.333333333,-0.26616254813526696,0.16524111017022103,0.7818818958838966
Pden_1749,0.0,0.0,0.0,0.0,1767500.0,2822400.0,1529966.6666666667,0.0,-inf,0.1366878580852541,0.8642700618826045
Pden_4625,12154000.0,12599000.0,11118000.0,10475000.0,9751900.0,11894000.0,10706966.666666666,11957000.0,0.1593056483401691,0.17849149863958466,0.748382464043894
Pden_0943,4150000.0,3633700.0,3366100.0,4670100.0,4249300.0,4379600.0,4433000.0,3716600.0,-0.25429993636143644,0.051941986820070236,1.2844814422983561
Pden_1849,46696000.0,50163000.0,49602000.0,48718000.0,42131000.0,44418000.0,45089000.0,48820333.333333336,0.11470663180007053,0.16656059276314056,0.7784277422445445
hutI,19137000.0,18435000.0,18192000.0,19444000.0,19026000.0,20549000.0,19673000.0,18588000.0,-0.08184542570824242,0.11266784179707207,0.9482000247083768
Pden_4712,72150000.0,72871000.0,68526000.0,69877000.0,79386000.0,82199000.0,77154000.0,71182333.33333333,-0.1162217296517816,0.20632307630530633,0.6854521954316786
ubiG,17357000.0,12557000.0,13089000.0,10678000.0,10007000.0,11751000.0,10812000.0,14334333.333333334,0.40684139173972883,0.09275324191182997,1.032670901984474
Pden_4280,4003800.0,0.0,3442300.0,0.0,0.0,0.0,0.0,2482033.3333333335,,0.11837344152846063,0.926745725750404
Pden_1769,40196000.0,52386000.0,53659000.0,62025000.0,57720000.0,56586000.0,58777000.0,48747000.0,-0.26993829027833915,0.09469565695322217,1.023669938678905
Pden_3901,10169000.0,7451300.0,8629800.0,9073800.0,5883900.0,6728700.0,7228800.0,8750033.333333334,0.2755323370719712,0.28608782016617595,0.543500631349643
argD,25110000.0,22127000.0,21274000.0,21631000.0,19557000.0,17846000.0,19678000.0,22837000.0,0.21478954453166887,0.11902907088912071,0.9243469563819263
ilvE,28476000.0,37070000.0,30186000.0,36318000.0,36134000.0,37778000.0,36743333.333333336,31910666.666666668,-0.20344376360145983,0.14539998054491327,0.8374356515872793
yidC,15531000.0,16486000.0,13370000.0,15581000.0,16936000.0,19451000.0,17322666.666666668,15129000.0,-0.1953444057855403,0.20767504128178593,0.6826156945333645
kdsA,11253000.0,9486400.0,9547100.0,9413800.0,8797300.0,8891800.0,9034300.0,10095500.0,0.16022763788232247,0.15685864972171165,0.8044915278248042
efp,0.0,0.0,0.0,12794000.0,17201000.0,13161000.0,14385333.333333334,0.0,-inf,0.0005226323462045982,3.2818037148853034
Pden_2106,4602000.0,2470500.0,0.0,0.0,0.0,0.0,0.0,2357500.0,,0.1509146169466393,0.821268694274544
Pden_4521,22327000.0,18938000.0,18449000.0,22767000.0,21327000.0,23286000.0,22460000.0,19904666.666666668,-0.17425121618735356,0.13192666847578854,0.8796674045963868
Pden_0548,3507400.0,3390400.0,4245200.0,4138700.0,4270000.0,4375300.0,4261333.333333333,3714333.3333333335,-0.19820161548954124,0.11872807311953716,0.9254465804607523
rpmG,48399000.0,65696000.0,62749000.0,58998000.0,105330000.0,81948000.0,82092000.0,58948000.0,-0.4777987698778541,0.18334793934658866,0.7367239667256567
Pden_1323,6347400.0,4340600.0,4684700.0,4962000.0,3578900.0,4209500.0,4250133.333333333,5124233.333333333,0.26982806911800167,0.301463704779865,0.5207649679771665
Pden_0403,0.0,4027000.0,0.0,2830800.0,4001500.0,3674900.0,3502400.0,1342333.3333333333,-1.383600888068986,0.19435352112266746,0.7114075868037869
rplM,257200000.0,182640000.0,216080000.0,237580000.0,277330000.0,256480000.0,257130000.0,218640000.0,-0.23394057785547728,0.19021712473516797,0.7207503872766127
nuoD,24756000.0,31237000.0,31504000.0,29520000.0,38523000.0,35383000.0,34475333.333333336,29165666.666666668,-0.2412934493165835,0.19749276355548867,0.7044488129767451
Pden_1927,13972000.0,12693000.0,10566000.0,14088000.0,13846000.0,15227000.0,14387000.0,12410333.333333334,-0.2132239245647933,0.1413917032214435,0.8495760739256872
Pden_0323,37895000.0,31668000.0,32819000.0,27813000.0,27028000.0,28441000.0,27760666.666666668,34127333.333333336,0.29788547411977845,0.031234058783550504,1.5053715766803144
rplU,217570000.0,239250000.0,210150000.0,218330000.0,242710000.0,266340000.0,242460000.0,222323333.33333334,-0.12508738695819854,0.28631758572081095,0.5431519766484731
rplO,81872000.0,84344000.0,79107000.0,81660000.0,87622000.0,88821000.0,86034333.33333333,81774333.33333333,-0.07326441176501623,0.1873581431849596,0.7273274263308597
Pden_1920,163830000.0,173310000.0,162790000.0,167680000.0,183130000.0,174450000.0,175086666.66666666,166643333.33333334,-0.071305620021053,0.20513660169668047,0.6879568433045237
Pden_3407,19901000.0,16325000.0,15115000.0,14742000.0,13865000.0,14899000.0,14502000.0,17113666.666666668,0.23889701678060982,0.1507683223731973,0.8216898976153871
topA,16185000.0,14098000.0,14469000.0,12432000.0,13880000.0,13959000.0,13423666.666666666,14917333.333333334,0.15221086153434912,0.13973546051510466,0.8546933694634082
der,7225800.0,10297000.0,9206600.0,9455900.0,10442000.0,10574000.0,10157300.0,8909800.0,-0.18905200502156236,0.2659896501586917,0.5751352617389219
Pden_1935,4491600.0,5040900.0,4351500.0,3951900.0,4011200.0,3978500.0,3980533.3333333335,4628000.0,0.21742712065985698,0.03738333221573583,1.427321989784174
Pden_1650,16519000.0,18082000.0,18169000.0,17757000.0,18953000.0,20689000.0,19133000.0,17590000.0,-0.1213076190910468,0.19983195880756935,0.6993350545292031
lipA,14221000.0,10117000.0,9962500.0,9240600.0,9271900.0,8301600.0,8938033.333333334,11433500.0,0.3552377758482709,0.15598496573627857,0.806917258135407
Pden_2686,43212000.0,51608000.0,47072000.0,46479000.0,55427000.0,56099000.0,52668333.333333336,47297333.333333336,-0.15517696135338718,0.2442303079864893,0.6122004428704806
Pden_0832,2770800.0,0.0,0.0,2408400.0,2570900.0,1934400.0,2304566.6666666665,923600.0,-1.319155424437196,0.21697958394868075,0.6635811278821356
Pden_4645,2590500.0,0.0,3393300.0,3937500.0,3680600.0,2961000.0,3526366.6666666665,1994600.0,-0.8220830365856634,0.22365815774407571,0.65041525667476
Pden_2372,13897000.0,16749000.0,14699000.0,17865000.0,16923000.0,16723000.0,17170333.333333332,15115000.0,-0.1839370681600421,0.08903340206476835,1.05044703143429
Pden_4443,60737000.0,45522000.0,45657000.0,63172000.0,63614000.0,61973000.0,62919666.666666664,50638666.666666664,-0.3132716091060947,0.072697981334988,1.138477648387831
Pden_0798,25493000.0,28791000.0,29188000.0,25038000.0,23680000.0,25477000.0,24731666.666666668,27824000.0,0.16997037155481623,0.0745850886115849,1.127347989967171
Pden_1899,0.0,4572500.0,4215300.0,4008400.0,6561900.0,6925100.0,5831800.0,2929266.6666666665,-0.993401708307836,0.16897809046726017,0.7721696019307546
Pden_2929,0.0,0.0,0.0,1822800.0,1282200.0,1228700.0,1444566.6666666667,0.0,-inf,0.0015977955989868225,2.7964787794087145
Pden_1748,21943000.0,21011000.0,18483000.0,18086000.0,16569000.0,17182000.0,17279000.0,20479000.0,0.24512554373507467,0.046492313294662475,1.332618844307071
rpsT,0.0,103890000.0,105650000.0,104420000.0,141770000.0,128500000.0,124896666.66666667,69846666.66666667,-0.8384718019513729,0.20697263601451346,0.6840870691008724
Pden_3964,30008000.0,27233000.0,28627000.0,29687000.0,32249000.0,32105000.0,31347000.0,28622666.666666668,-0.13116929065902488,0.07764503757529394,1.1098862955379336
Pden_4430,16681000.0,11377000.0,14582000.0,12910000.0,11980000.0,11287000.0,12059000.0,14213333.333333334,0.23713466155231502,0.252429098028179,0.5978605845123279
Pden_2967,0.0,0.0,2813000.0,2954800.0,1625000.0,2698200.0,2426000.0,937666.6666666666,-1.3714324985269666,0.21913906566594715,0.659280194366232
Pden_4757,48913000.0,37999000.0,43521000.0,41535000.0,34793000.0,38948000.0,38425333.333333336,43477666.666666664,0.17821674164248538,0.2451777311188988,0.6105189782456901
trpA,24304000.0,22627000.0,29259000.0,23069000.0,22220000.0,22924000.0,22737666.666666668,25396666.666666668,0.1595549416723773,0.25605564635721795,0.5916656429705907
Pden_4122,17739000.0,15141000.0,13825000.0,10019000.0,14546000.0,15347000.0,13304000.0,15568333.333333334,0.22675443134473364,0.3246980037039281,0.48852038147881355
Pden_4465,204230000.0,231700000.0,233250000.0,228000000.0,241830000.0,261400000.0,243743333.33333334,223060000.0,-0.12793093299254457,0.20072942842525598,0.6973889520476996
pgl,6759100.0,0.0,8412300.0,8767000.0,12035000.0,11617000.0,10806333.333333334,5057133.333333333,-1.0954853679841934,0.10660694385959407,0.9722145065506351
hemE,17967000.0,16145000.0,15463000.0,14349000.0,14639000.0,16357000.0,15115000.0,16525000.0,0.1286692927673468,0.22179326245871026,0.6540516507993333
purQ,19272000.0,12409000.0,14662000.0,13560000.0,11191000.0,13825000.0,12858666.666666666,15447666.666666666,0.2646478835970254,0.3019223746043544,0.5201047014613632
Pden_1252,0.0,4015700.0,3766100.0,4655400.0,5183500.0,5337800.0,5058900.0,2593933.3333333335,-0.9636823200991941,0.13419661398614396,0.8722584420335331
Pden_2560,8182300.0,9112100.0,10012000.0,10399000.0,8958700.0,11977000.0,10444900.0,9102133.333333334,-0.1985220550279245,0.25806533332288056,0.5882703315962381
murB,6566600.0,5288600.0,13723000.0,5437800.0,0.0,5922900.0,3786900.0,8526066.666666666,1.1708630112751561,0.21728894220773248,0.6629623742793685
Pden_2729,11469000.0,11518000.0,13596000.0,12746000.0,19729000.0,17615000.0,16696666.666666666,12194333.333333334,-0.4533492230139733,0.10815764062688399,0.9659427950886547
Pden_1743,11398000.0,10862000.0,10686000.0,10932000.0,11391000.0,11601000.0,11308000.0,10982000.0,-0.042202971886910974,0.32577294749534536,0.4870849827693562
Pden_1275,86495000.0,88605000.0,88406000.0,83223000.0,96059000.0,96930000.0,92070666.66666667,87835333.33333333,-0.06794018645564574,0.39815815540574284,0.3999443842666526
gpmI,8606000.0,8137600.0,7895000.0,7549300.0,6418100.0,7451300.0,7139566.666666667,8212866.666666667,0.20204936348635397,0.062007766501521316,1.2075539115095868
Pden_0959,236410000.0,226230000.0,218860000.0,222330000.0,184500000.0,195220000.0,200683333.33333334,227166666.66666666,0.17883034985185092,0.09866542368638748,1.0058350148385278
Pden_4238,11594000.0,8084900.0,7977800.0,7319900.0,7347800.0,6603500.0,7090400.0,9218900.0,0.37872760001713013,0.15407401047026617,0.8122706128147661
trmB,5653300.0,6062400.0,5179300.0,6467100.0,7081700.0,7142800.0,6897200.0,5631666.666666667,-0.29244885693964817,0.019315456014702387,1.714095034227362
Pden_2307,18178000.0,21164000.0,20107000.0,18752000.0,24130000.0,24680000.0,22520666.666666668,19816333.333333332,-0.18455949366511634,0.2640387077726383,0.5783324013885096
rpsD,393880000.0,401150000.0,381700000.0,393330000.0,435650000.0,405900000.0,411626666.6666667,392243333.3333333,-0.06958752127784587,0.2320227979288503,0.6344693404183279
Pden_2822,54464000.0,46080000.0,45485000.0,56476000.0,55147000.0,52011000.0,54544666.666666664,48676333.333333336,-0.16421764036347541,0.13936581450636237,0.8558437426797666
glyS,25450000.0,17004000.0,17016000.0,16368000.0,15490000.0,15437000.0,15765000.0,19823333.333333332,0.330474404971713,0.22479699737540773,0.6482094939570715
Pden_3684,9473400.0,11064000.0,9628800.0,10359000.0,11851000.0,10442000.0,10884000.0,10055400.0,-0.11423838905365942,0.30235451480433706,0.5194835420573077
rpsP,131830000.0,155610000.0,140500000.0,141880000.0,162090000.0,149250000.0,151073333.33333334,142646666.66666666,-0.08280299130930442,0.4077143662804966,0.3896439854170577
Pden_2941,8023800.0,7191100.0,6825400.0,5266500.0,6385600.0,6290800.0,5980966.666666667,7346766.666666667,0.2967307782024076,0.05356732586869899,1.2711000334751066
carA,27757000.0,27494000.0,26291000.0,24987000.0,27331000.0,26051000.0,26123000.0,27180666.666666668,0.05726025445081342,0.26371690816759186,0.5788620245923162
Pden_2413,13263000.0,13445000.0,12517000.0,10887000.0,9935100.0,8136300.0,9652800.0,13075000.0,0.43779155388252045,0.01609666993730473,1.7932639610762064
